"city","routeuid","routeid","subrouteid","direction","sequence","fromstopid","tostopid","distance","updatetime","etl_dtm"
Kaohsiung,KHH70,"70","70",1,40,"10007013332","10007013352",325.92,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH70,"70","70",1,41,"10007013352","10007021452",347.12,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH70,"70","70",1,42,"10007021452","10007021242",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",0,1,,"107001121141",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",0,2,"107001121141","107001121211",117.43,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",0,3,"107001121211","107001121221",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",0,4,"107001121221","107001121231",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",0,5,"107001121231","10700197501",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",0,6,"10700197501","107001142961",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",0,7,"107001142961","10700197561",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",0,8,"10700197561","10700197571",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",0,9,"10700197571","10700197611",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",0,10,"10700197611","10700197631",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",0,11,"10700197631","10700197661",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",0,12,"10700197661","10700197681",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",0,13,"10700197681","10700197711",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",0,14,"10700197711","10700197741",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",0,15,"10700197741","107001121341",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",0,16,"107001121341","107001121361",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",0,17,"107001121361","107001121441",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",0,18,"107001121441","107001121451",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",0,19,"107001121451","107001144791",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",0,20,"107001144791","107001121461",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",0,21,"107001121461","107001121481",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",0,22,"107001121481","10700120731",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",0,23,"10700120731","10700183591",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",0,24,"10700183591","10700120771",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",0,25,"10700120771","107001121541",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",1,1,,"107001121562",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",1,2,"107001121562","107001121602",408.41,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",1,3,"107001121602","107001121652",529.55,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",1,4,"107001121652","107001121742",276.98,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",1,5,"107001121742","107001121752",460.51,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",1,6,"107001121752","107001121782",324.7,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",1,7,"107001121782","10700197312",529.07,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",1,8,"10700197312","10700197342",433.04,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",1,9,"10700197342","10700197362",245.17,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",1,10,"10700197362","10700197382",268.91,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",1,11,"10700197382","10700197402",577.89,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",1,12,"10700197402","10700197412",398.83,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",1,13,"10700197412","10700197422",295.07,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",1,14,"10700197422","10700197452",185.91,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",1,15,"10700197452","10700197462",282.51,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",1,16,"10700197462","10700197492",211.6,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",1,17,"10700197492","107001121822",158.22,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",1,18,"107001121822","107001121852",252.44,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",1,19,"107001121852","107001121872",418.87,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",1,20,"107001121872","107001121882",331.85,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",1,21,"107001121882","107001121892",238.4,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH7001,"7001","7001",1,22,"107001121892","107001121922",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,1,,"10070175951",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,2,"10070175951","10070124701",1624.3,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,3,"10070124701","10070124091",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,4,"10070124091","10070124061",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,5,"10070124061","10070123991",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,6,"10070123991","10070121511",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,7,"10070121511","10070145301",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,8,"10070145301","10070112441",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,9,"10070112441","10070112471",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,10,"10070112471","10070112571",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,11,"10070112571","10070112621",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,12,"10070112621","10070112731",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,13,"10070112731","10070112761",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,14,"10070112761","10070112811",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,15,"10070112811","10070112821",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,16,"10070112821","1007017971",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,17,"1007017971","1007018011",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,18,"1007018011","1007018841",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,19,"1007018841","1007018871",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,20,"1007018871","1007018911",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,21,"1007018911","1007018951",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,22,"1007018951","1007011151",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,23,"1007011151","1007011221",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,24,"1007011221","1007011291",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,25,"1007011291","1007011301",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,26,"1007011301","100701178701",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,27,"100701178701","1007015541",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,28,"1007015541","1007015671",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,29,"1007015671","1007015801",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,30,"1007015801","1007016061",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,31,"1007016061","1007016291",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,32,"1007016291","1007016401",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,33,"1007016401","1007016941",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,34,"1007016941","10070124951",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,35,"10070124951","10070124981",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,36,"10070124981","10070179331",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,37,"10070179331","10070125001",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,38,"10070125001","10070125011",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,39,"10070125011","10070125061",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,40,"10070125061","10070129431",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,41,"10070129431","10070125131",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,42,"10070125131","10070125201",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,43,"10070125201","10070125821",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,44,"10070125821","10070125251",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,45,"10070125251","100701144671",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",0,46,"100701144671","10070125321",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",1,1,,"10070125392",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",1,2,"10070125392","10070125422",434.61,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",1,3,"10070125422","100701144692",295.79,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.474
Kaohsiung,KHH701,"701","701",1,4,"100701144692","10070125552",553.11,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,5,"10070125552","10070125582",928.67,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,6,"10070125582","10070125672",554.99,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,7,"10070125672","10070129532",331.95,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,8,"10070129532","10070125722",170.05,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,9,"10070125722","10070125772",280.09,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,10,"10070125772","10070125802",236.23,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,11,"10070125802","10070180262",398.67,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,12,"10070180262","100701172252",443.22,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,13,"100701172252","10070125892",376.85,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,14,"10070125892","100701202",326.96,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,15,"100701202","100701472",247.7,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,16,"100701472","100701692",354.56,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,17,"100701692","100701872",219.74,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,18,"100701872","1007011012",147.66,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,19,"1007011012","1007011202",206.21,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,20,"1007011202","1007015672",307.48,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,21,"1007015672","1007011562",294.79,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,22,"1007011562","100701178712",156.52,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,23,"100701178712","100701492",141.14,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,24,"100701492","100701562",249.69,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,25,"100701562","100701572",185.92,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,26,"100701572","1007018442",254.88,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,27,"1007018442","1007018472",387.81,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,28,"1007018472","1007018502",169.29,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,29,"1007018502","1007018532",193.31,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,30,"1007018532","1007018562",190.61,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,31,"1007018562","1007017552",298.87,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,32,"1007017552","1007017582",315.26,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,33,"1007017582","10070113042",232.62,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,34,"10070113042","10070113052",164.19,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,35,"10070113052","10070113102",344.17,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,36,"10070113102","10070113112",220.84,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,37,"10070113112","10070113212",419.66,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,38,"10070113212","10070113222",209.14,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,39,"10070113222","10070113332",208.99,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,40,"10070113332","10070113352",325.92,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,41,"10070113352","10070121452",346.85,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,42,"10070121452","10070124712",1021.85,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,43,"10070124712","10070124642",212.69,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,44,"10070124642","10070124662",305.25,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,45,"10070124662","10070124032",188.23,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH701,"701","701",1,46,"10070124032","10070121242",817.34,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,1,,"10070321331",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,2,"10070321331","10070345301",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,3,"10070345301","10070312441",735.82,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,4,"10070312441","10070312471",332.16,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,5,"10070312471","10070312571",204.53,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,6,"10070312571","10070312621",207.1,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,7,"10070312621","10070312731",394.07,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,8,"10070312731","10070312761",248.04,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,9,"10070312761","10070312811",266.86,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,10,"10070312811","10070312821",328.61,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,11,"10070312821","1007037971",150.77,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,12,"1007037971","1007038011",324.44,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,13,"1007038011","1007038841",302.49,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,14,"1007038841","1007038871",184.85,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,15,"1007038871","1007038911",178.4,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,16,"1007038911","1007038951",276.85,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,17,"1007038951","1007031151",353.3,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,18,"1007031151","1007031221",195.61,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,19,"1007031221","1007031291",176.8,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,20,"1007031291","1007031301",259.12,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,21,"1007031301","100703178701",126.65,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,22,"100703178701","1007035541",154.98,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,23,"1007035541","1007035671",301.18,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,24,"1007035671","1007035801",274.47,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,25,"1007035801","1007036061",231.96,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,26,"1007036061","1007036291",153.65,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,27,"1007036291","1007036401",210.68,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,28,"1007036401","1007036941",418.57,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,29,"1007036941","10070324951",526.61,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,30,"10070324951","10070324981",375.24,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,31,"10070324981","10070379331",440.56,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,32,"10070379331","10070325001",377.86,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,33,"10070325001","10070325011",270.36,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,34,"10070325011","10070325061",266.64,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,35,"10070325061","10070329431",169.39,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,36,"10070329431","10070325131",344.73,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,37,"10070325131","10070325211",545.64,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,38,"10070325211","10070325821",492.64,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,39,"10070325821","10070325251",410.64,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,40,"10070325251","100703144671",596.57,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,41,"100703144671","10070325321",235.7,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,42,"10070325321","10070359951",917.02,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,43,"10070359951","100703121131",843.87,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,44,"100703121131","100703182501",783.02,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,45,"100703182501","10070383321",1672.55,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,46,"10070383321","10070383331",385.11,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",0,47,"10070383331","10070383341",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",1,1,,"10070383352",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",1,2,"10070383352","10070383372",526.25,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",1,3,"10070383372","10070383382",489.21,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",1,4,"10070383382","100703184052",520.7,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",1,5,"100703184052","10070390642",712.06,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",1,6,"10070390642","100703123132",879.01,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",1,7,"100703123132","10070325392",486.44,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",1,8,"10070325392","10070325442",435.33,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",1,9,"10070325442","100703144692",297.0,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",1,10,"100703144692","10070325552",552.99,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",1,11,"10070325552","10070325582",928.98,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
Kaohsiung,KHH703,"703","703",1,12,"10070325582","10070325672",554.98,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.475
