"routeuid","routeid","routename_zh_tw","routename_en","operatorid","operatorname","subrouteuid","subrouteid","subroutename_zh_tw","subroutename_en","direction","city","citycode","stopuid","stopid","stopname_zh_tw","stopname_en","stopsequence","positionlon","positionlat","geohash","stationuid","stationid","bearing","ivrno","loccitycode","loccityname_zh_tw","loccityname_en","loctowncode","loctownname_zh_tw","loctownname_en","updatetime","etl_dtm"
KHH97,"97","97","97","10320",高雄客運,KHH97,"97","97","97",1,Kaohsiung,KHH,KHH10009797702,"10009797702",楠梓火車站,Nanzi Railway Station,17,120.3255310059,22.7276115417,wsj9616mu,KHH2136,"2136",SW,"7016",KHH,高雄市,Kaohsiung,"64000040",楠梓區,Nanzi Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH97,"97","97","97","10320",高雄客運,KHH97,"97","97","97",1,Kaohsiung,KHH,KHH100097136032,"100097136032",楠梓站,Nanzih Station,18,120.324836731,22.7266197205,wsj9613b5,KHH859,"859",SW,"39",KHH,高雄市,Kaohsiung,"64000040",楠梓區,Nanzi Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH97,"97","97","97","10320",高雄客運,KHH97,"97","97","97",1,Kaohsiung,KHH,KHH100097141162,"100097141162",朝新路,Chaosin Rd.,19,120.3257675171,22.7240638733,wsj960f93,KHH5957,"5957",SE,"1175",KHH,高雄市,Kaohsiung,"64000040",楠梓區,Nanzi Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH97,"97","97","97","10320",高雄客運,KHH97,"97","97","97",1,Kaohsiung,KHH,KHH10009754642,"10009754642",捷運都會公園站,MRT Metropolitan Park Station,20,120.3209915161,22.7301979065,wsj93czj4,KHH1155,"1155",N,"1283",KHH,高雄市,Kaohsiung,"64000040",楠梓區,Nanzi Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),"10250",東南客運,KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),0,Kaohsiung,KHH,KHH10970179611,"10970179611",自由路(被服廠),Zihyou Rd.(Clothing factory),1,120.346496582,22.6252632141,wsj8dwc9s,KHH116,"116",W,"9531",KHH,高雄市,Kaohsiung,"64000120",鳳山區,Fengshan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),"10250",東南客運,KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),0,Kaohsiung,KHH,KHH109701161,"109701161",建軍站(捷運衛武營站),Jianjun Station(MRT Weiwuying Station),2,120.3432235718,22.6249771118,wsj8dqz20,KHH74,"74",E,"1",KHH,高雄市,Kaohsiung,"64000080",苓雅區,Lingya Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),"10250",東南客運,KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),0,Kaohsiung,KHH,KHH1097019821,"1097019821",國軍高雄總醫院,Kaohsiung Armed Forces General Hospital,3,120.3422927856,22.6263599396,wsj8drn84,KHH3175,"3175",N,"2",KHH,高雄市,Kaohsiung,"64000080",苓雅區,Lingya Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),"10250",東南客運,KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),0,Kaohsiung,KHH,KHH10970136021,"10970136021",鳳山行政中心(中山西路),Fongshan Administration Center(Jhongshan W. Rd.),4,120.3439788818,22.6280956268,wsj8drrf1,KHH2620,"2620",E,"502",KHH,高雄市,Kaohsiung,"64000120",鳳山區,Fengshan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),"10250",東南客運,KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),0,Kaohsiung,KHH,KHH10970160391,"10970160391",勞工育樂中心,The Labor Recreation Center,19,120.359703064,22.6532783508,wsj8fggkb,KHH2495,"2495",N,"9411",KHH,高雄市,Kaohsiung,"64000180",鳥松區,Niaosong Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),"10250",東南客運,KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),0,Kaohsiung,KHH,KHH10970125351,"10970125351",澄清湖棒球場,Chengcing Lake Baseball Field,20,120.360244751,22.6552524567,wsj8fu78k,KHH1222,"1222",N,"11912",KHH,高雄市,Kaohsiung,"64000180",鳥松區,Niaosong Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),"10250",東南客運,KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),0,Kaohsiung,KHH,KHH10970125361,"10970125361",忠誠路口,Jhongcheng Rd. Intersection,21,120.3609771729,22.6580638885,wsj8fuu0v,KHH2300,"2300",N,"864",KHH,高雄市,Kaohsiung,"64000180",鳥松區,Niaosong Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),"10250",東南客運,KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),0,Kaohsiung,KHH,KHH10970159951,"10970159951",鳥松區公所(神農路),Niaosong District Office(Shennong Rd.),22,120.3648681641,22.6591110229,wsj8fuznb,KHH2900,"2900",E,"9367",KHH,高雄市,Kaohsiung,"64000180",鳥松區,Niaosong Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),"10250",東南客運,KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),0,Kaohsiung,KHH,KHH109701121131,"109701121131",水管路口(神農路),Shueiguan Rd. Intersection(Shennong Rd.),23,120.3730621338,22.659406662,wsj8gjhbx,KHH1324,"1324",E,"1238",KHH,高雄市,Kaohsiung,"64000180",鳥松區,Niaosong Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),"10250",東南客運,KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),0,Kaohsiung,KHH,KHH109701107251,"109701107251",松埔路口(圓照寺),Songpu Rd. Intersection(Yuanjhao Temple),24,120.3805618286,22.6590366364,wsj8gkfqq,KHH2718,"2718",SE,"5690",KHH,高雄市,Kaohsiung,"64000180",鳥松區,Niaosong Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),"10250",東南客運,KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),0,Kaohsiung,KHH,KHH10970159961,"10970159961",坔埔,Dipu,25,120.3850326538,22.6581363678,wsj8gkv9n,KHH1299,"1299",NE,"9368",KHH,高雄市,Kaohsiung,"64000180",鳥松區,Niaosong Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),"10250",東南客運,KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),0,Kaohsiung,KHH,KHH109701107261,"109701107261",高碼,Gaoma,26,120.3894271851,22.6581459045,wsj8gsbck,KHH2733,"2733",E,"9538",KHH,高雄市,Kaohsiung,"64000180",鳥松區,Niaosong Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),"10250",東南客運,KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),0,Kaohsiung,KHH,KHH10970159971,"10970159971",仁美國小,Ren-Mei Elementary School,27,120.3941879272,22.6579437256,wsj8gsu25,KHH1306,"1306",E,"9369",KHH,高雄市,Kaohsiung,"64000180",鳥松區,Niaosong Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),"10250",東南客運,KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),0,Kaohsiung,KHH,KHH10970159981,"10970159981",水美加油站,Shueimei Gas Station,28,120.3995132446,22.6582641602,wsj8gub1z,KHH4410,"4410",N,"9370",KHH,高雄市,Kaohsiung,"64000180",鳥松區,Niaosong Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),"10250",東南客運,KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),0,Kaohsiung,KHH,KHH10970164101,"10970164101",水寮中華路,Shueiliao Jhonghua Rd.,29,120.4059371948,22.664981842,wsj8gyhcj,KHH221,"221",NE,"9760",KHH,高雄市,Kaohsiung,"64000150",大樹區,Dashu Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),"10250",東南客運,KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),0,Kaohsiung,KHH,KHH10970159991,"10970159991",水寮國小,Shueiliao Elementary School,30,120.4074401855,22.666633606,wsj8gyq48,KHH4412,"4412",NE,"9371",KHH,高雄市,Kaohsiung,"64000150",大樹區,Dashu Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),"10250",東南客運,KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),0,Kaohsiung,KHH,KHH109701114931,"109701114931",水寮中山路,Shueiliao Jhongshan Rd.,31,120.4089889526,22.6671390533,wsj8gyrjs,KHH1837,"1837",S,"9372",KHH,高雄市,Kaohsiung,"64000150",大樹區,Dashu Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),"10250",東南客運,KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),0,Kaohsiung,KHH,KHH109701114941,"109701114941",水寮,Shueiliao,32,120.4094161987,22.6655521393,wsj8gypkq,KHH1824,"1824",S,"9373",KHH,高雄市,Kaohsiung,"64000150",大樹區,Dashu Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH15196,"15196",T523(每週一、三、五預約),"T523(Booking every Mon,Wed,and Fri.)","20090",皇冠大車隊,KHH15196,"15196",T523(每週一、三、五預約),"T523(Booking every Mon,Wed,and Fri.)",1,Kaohsiung,KHH,KHH115196334182,"115196334182",瑪雅里-二姊茶鋪,Mayali-Second Sister Tea Shop,6,120.6978302002,23.2377758026,wsju4w33z,KHH5481,"5481",N,"0",KHH,高雄市,Kaohsiung,"64000380",那瑪夏區,Namaxia Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH15196,"15196",T523(每週一、三、五預約),"T523(Booking every Mon,Wed,and Fri.)","20090",皇冠大車隊,KHH15196,"15196",T523(每週一、三、五預約),"T523(Booking every Mon,Wed,and Fri.)",1,Kaohsiung,KHH,KHH115196327612,"115196327612",達卡努瓦里-世文商店,Dakauwari-Shiwen Store,7,120.7192840576,23.2714614868,wsju7h3n5,KHH5473,"5473",N,"0",KHH,高雄市,Kaohsiung,"64000380",那瑪夏區,Namaxia Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH15197,"15197",T525(每週二、四預約),T525(Booking every Tue. and Thu.),"20090",皇冠大車隊,KHH15197,"15197",T525(每週二、四預約),T525(Booking every Tue. and Thu.),0,Kaohsiung,KHH,KHH115197334191,"115197334191",梅山里,Meishan Villag,1,120.8256454468,23.2733917236,wsjumky93,KHH903,"903",SW,"0",KHH,高雄市,Kaohsiung,"64000370",桃源區,Taoyuan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH15197,"15197",T525(每週二、四預約),T525(Booking every Tue. and Thu.),"20090",皇冠大車隊,KHH15197,"15197",T525(每週二、四預約),T525(Booking every Tue. and Thu.),0,Kaohsiung,KHH,KHH115197334201,"115197334201",梅山口,Meishan Pass,2,120.8257217407,23.2639217377,wsjum7nd5,KHH4220,"4220",SE,"0",KHH,高雄市,Kaohsiung,"64000370",桃源區,Taoyuan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH15197,"15197",T525(每週二、四預約),T525(Booking every Tue. and Thu.),"20090",皇冠大車隊,KHH15197,"15197",T525(每週二、四預約),T525(Booking every Tue. and Thu.),0,Kaohsiung,KHH,KHH115197334211,"115197334211",樟山里,Jhangshan Village,3,120.8199157715,23.2533912659,wsjum34ku,KHH902,"902",S,"0",KHH,高雄市,Kaohsiung,"64000370",桃源區,Taoyuan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH15197,"15197",T525(每週二、四預約),T525(Booking every Tue. and Thu.),"20090",皇冠大車隊,KHH15197,"15197",T525(每週二、四預約),T525(Booking every Tue. and Thu.),0,Kaohsiung,KHH,KHH115197334221,"115197334221",梅蘭里,Meilan Village,4,120.8126602173,23.2402896881,wsjujnv0d,KHH924,"924",SW,"0",KHH,高雄市,Kaohsiung,"64000370",桃源區,Taoyuan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH15197,"15197",T525(每週二、四預約),T525(Booking every Tue. and Thu.),"20090",皇冠大車隊,KHH15197,"15197",T525(每週二、四預約),T525(Booking every Tue. and Thu.),0,Kaohsiung,KHH,KHH115197334231,"115197334231",復興里,Fusing Village,5,120.8038864136,23.2192993164,wsjuhfywn,KHH922,"922",S,"0",KHH,高雄市,Kaohsiung,"64000370",桃源區,Taoyuan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH15197,"15197",T525(每週二、四預約),T525(Booking every Tue. and Thu.),"20090",皇冠大車隊,KHH15197,"15197",T525(每週二、四預約),T525(Booking every Tue. and Thu.),0,Kaohsiung,KHH,KHH115197334241,"115197334241",復興活動中心,FuShing Community Center,6,120.8045806885,23.217300415,wsjuhfx4w,KHH5417,"5417",S,"0",KHH,高雄市,Kaohsiung,"64000370",桃源區,Taoyuan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH15197,"15197",T525(每週二、四預約),T525(Booking every Tue. and Thu.),"20090",皇冠大車隊,KHH15197,"15197",T525(每週二、四預約),T525(Booking every Tue. and Thu.),0,Kaohsiung,KHH,KHH115197334251,"115197334251",瓦阿系吊橋,WaAShi Drawbridge,7,120.8037414551,23.2167873383,wsjuhfqxe,KHH5421,"5421",S,"0",KHH,高雄市,Kaohsiung,"64000370",桃源區,Taoyuan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH15197,"15197",T525(每週二、四預約),T525(Booking every Tue. and Thu.),"20090",皇冠大車隊,KHH15197,"15197",T525(每週二、四預約),T525(Booking every Tue. and Thu.),0,Kaohsiung,KHH,KHH115197334261,"115197334261",勤和村,ChinHe village,8,120.7749023438,23.170381546,wsjgu6197,KHH5691,"5691",S,"0",KHH,高雄市,Kaohsiung,"64000370",桃源區,Taoyuan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH15197,"15197",T525(每週二、四預約),T525(Booking every Tue. and Thu.),"20090",皇冠大車隊,KHH15197,"15197",T525(每週二、四預約),T525(Booking every Tue. and Thu.),0,Kaohsiung,KHH,KHH115197334271,"115197334271",下勤和,Sia Cinhe,9,120.7755508423,23.1680736542,wsjgu3d5f,KHH1006,"1006",SW,"0",KHH,高雄市,Kaohsiung,"64000370",桃源區,Taoyuan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH15197,"15197",T525(每週二、四預約),T525(Booking every Tue. and Thu.),"20090",皇冠大車隊,KHH15197,"15197",T525(每週二、四預約),T525(Booking every Tue. and Thu.),0,Kaohsiung,KHH,KHH115197334281,"115197334281",桃源,Taoyuan,10,120.7657928467,23.1595687866,wsjgu04fq,KHH1721,"1721",W,"0",KHH,高雄市,Kaohsiung,"64000370",桃源區,Taoyuan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH15197,"15197",T525(每週二、四預約),T525(Booking every Tue. and Thu.),"20090",皇冠大車隊,KHH15197,"15197",T525(每週二、四預約),T525(Booking every Tue. and Thu.),0,Kaohsiung,KHH,KHH115197334291,"115197334291",四社部落,SzShe Tribe,11,120.7676696777,23.1663227081,wsjgu1k3d,KHH5428,"5428",SE,"0",KHH,高雄市,Kaohsiung,"64000370",桃源區,Taoyuan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH15197,"15197",T525(每週二、四預約),T525(Booking every Tue. and Thu.),"20090",皇冠大車隊,KHH15197,"15197",T525(每週二、四預約),T525(Booking every Tue. and Thu.),0,Kaohsiung,KHH,KHH115197334301,"115197334301",桃源區公所(衛生所),Tauyuan District Office,12,120.7640151978,23.1589870453,wsjgspcwv,KHH1718,"1718",SW,"0",KHH,高雄市,Kaohsiung,"64000370",桃源區,Taoyuan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH15197,"15197",T525(每週二、四預約),T525(Booking every Tue. and Thu.),"20090",皇冠大車隊,KHH15197,"15197",T525(每週二、四預約),T525(Booking every Tue. and Thu.),0,Kaohsiung,KHH,KHH115197334311,"115197334311",高中二里,GauJungEr Vil,13,120.72290802,23.134180069,wsjge57wr,KHH5693,"5693",SW,"0",KHH,高雄市,Kaohsiung,"64000370",桃源區,Taoyuan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH15197,"15197",T525(每週二、四預約),T525(Booking every Tue. and Thu.),"20090",皇冠大車隊,KHH15197,"15197",T525(每週二、四預約),T525(Booking every Tue. and Thu.),0,Kaohsiung,KHH,KHH115197334321,"115197334321",美蘭部落,MeiLan Tribe,14,120.7207260132,23.1323738098,wsjge545u,KHH5427,"5427",SW,"0",KHH,高雄市,Kaohsiung,"64000370",桃源區,Taoyuan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH15197,"15197",T525(每週二、四預約),T525(Booking every Tue. and Thu.),"20090",皇冠大車隊,KHH15197,"15197",T525(每週二、四預約),T525(Booking every Tue. and Thu.),0,Kaohsiung,KHH,KHH115197334331,"115197334331",長老教會,Presbyterian Church in Kaohsiung,15,120.7191772461,23.1306362152,wsjge4c18,KHH1708,"1708",SW,"0",KHH,高雄市,Kaohsiung,"64000370",桃源區,Taoyuan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH15197,"15197",T525(每週二、四預約),T525(Booking every Tue. and Thu.),"20090",皇冠大車隊,KHH15197,"15197",T525(每週二、四預約),T525(Booking every Tue. and Thu.),0,Kaohsiung,KHH,KHH115197334341,"115197334341",高中里,Gaojhong Village,16,120.7176513672,23.1297092438,wsjgdfxum,KHH1813,"1813",W,"0",KHH,高雄市,Kaohsiung,"64000370",桃源區,Taoyuan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),"10250",東南客運,KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),0,Kaohsiung,KHH,KHH109701121861,"109701121861",婦幼館,Women and Children Center,5,120.3479995728,22.6291980743,wsj8dxd8x,KHH1212,"1212",E,"503",KHH,高雄市,Kaohsiung,"64000120",鳳山區,Fengshan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),"10250",東南客運,KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),0,Kaohsiung,KHH,KHH10970183651,"10970183651",青年國中,Youth  junior High School,6,120.3495330811,22.6305103302,wsj8dxgb7,KHH2827,"2827",N,"269",KHH,高雄市,Kaohsiung,"64000120",鳳山區,Fengshan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),"10250",東南客運,KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),0,Kaohsiung,KHH,KHH10970160261,"10970160261",文華國小,Wun Hua Elementary School,7,120.3525085449,22.6342830658,wsj8f8qn2,KHH2909,"2909",E,"9398",KHH,高雄市,Kaohsiung,"64000120",鳳山區,Fengshan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),"10250",東南客運,KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),0,Kaohsiung,KHH,KHH109701107211,"109701107211",大潤發,RT-MART,8,120.3556289673,22.6336784363,wsj8fb269,KHH2711,"2711",E,"9515",KHH,高雄市,Kaohsiung,"64000120",鳳山區,Fengshan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),"10250",東南客運,KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),0,Kaohsiung,KHH,KHH10970160271,"10970160271",鳳山商工,Fongshan Senior Commercial & Industrial School,9,120.3576202393,22.6358108521,wsj8fb9xp,KHH3989,"3989",NW,"148",KHH,高雄市,Kaohsiung,"64000120",鳳山區,Fengshan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),"10250",東南客運,KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),0,Kaohsiung,KHH,KHH109701184931,"109701184931",文英里,Wunying Village,10,120.3564376831,22.6377792358,wsj8fc0fs,KHH2240,"2240",NW,"992",KHH,高雄市,Kaohsiung,"64000120",鳳山區,Fengshan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),"10250",東南客運,KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),0,Kaohsiung,KHH,KHH109701106831,"109701106831",文山里,Wunshan Village,11,120.3565444946,22.6393184662,wsj8fc2gw,KHH2715,"2715",N,"9518",KHH,高雄市,Kaohsiung,"64000120",鳳山區,Fengshan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),"10250",東南客運,KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),0,Kaohsiung,KHH,KHH10970160281,"10970160281",文德國小,Wen Der Elementary School,12,120.3526382446,22.6405735016,wsj8f9w4g,KHH3454,"3454",W,"9400",KHH,高雄市,Kaohsiung,"64000120",鳳山區,Fengshan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),"10250",東南客運,KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),0,Kaohsiung,KHH,KHH10970160291,"10970160291",文衡路口,Wunheng Rd. Intersection,13,120.3513336182,22.6411209106,wsj8f9tnj,KHH2833,"2833",N,"451",KHH,高雄市,Kaohsiung,"64000120",鳳山區,Fengshan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),"10250",東南客運,KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),0,Kaohsiung,KHH,KHH10970160301,"10970160301",濱山街口,Binshan St. Intersection,14,120.3501815796,22.6451816559,wsj8fdkmd,KHH2835,"2835",NW,"9402",KHH,高雄市,Kaohsiung,"64000120",鳳山區,Fengshan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),"10250",東南客運,KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),0,Kaohsiung,KHH,KHH10970160311,"10970160311",澄園,Chengyuan,15,120.3473205566,22.6477241516,wsj8fdfhx,KHH2840,"2840",N,"9403",KHH,高雄市,Kaohsiung,"64000180",鳥松區,Niaosong Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),"10250",東南客運,KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),0,Kaohsiung,KHH,KHH10970125191,"10970125191",正修科大(澄清湖),Cheng Shiu University(Cheng Ching Lake),16,120.3489685059,22.6514606476,wsj8fee6q,KHH660,"660",N,"3533",KHH,高雄市,Kaohsiung,"64000180",鳥松區,Niaosong Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),"10250",東南客運,KHH9701,"9701",橘7B(假日停駛),Orange7B(Weekday Only),0,Kaohsiung,KHH,KHH10970125881,"10970125881",長庚復健大樓,Chang Gung Rehabilitation Building,17,120.3531494141,22.6506099701,wsj8feqmr,KHH1993,"1993",E,"3546",KHH,高雄市,Kaohsiung,"64000180",鳥松區,Niaosong Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
